4,2,0,3.817,568.00,904.00,3,1,3
4,2,0,6.943,438.00,844.00,3,1,3
4,2,0,7.609,396.00,940.00,3,1,3
4,2,0,8.493,783.00,589.00,3,1,3
4,2,0,9.501,1335.00,1026.00,4,1,4
4,2,1,1.153,857.00,594.00,3,1,3
4,2,1,1.786,888.00,762.00,3,0,0
4,2,1,2.486,767.00,762.00,3,1,3
4,2,1,3.286,887.00,754.00,3,1,3
4,2,1,3.903,945.00,829.00,3,0,0
4,2,1,4.378,1023.00,754.00,4,1,4
4,2,1,5.012,928.00,838.00,3,1,3
4,2,1,5.587,766.00,891.00,3,1,3
4,2,1,6.037,781.00,920.00,3,1,3
4,2,1,6.771,820.00,995.00,3,1,3
4,2,1,7.720,687.00,858.00,3,0,0
4,2,1,8.371,678.00,851.00,3,1,3
4,2,1,9.254,567.00,853.00,3,1,3
4,2,1,9.854,519.00,791.00,3,1,3
4,2,1,10.404,438.00,779.00,3,1,3
4,2,1,11.054,446.00,710.00,3,1,3
4,2,1,11.521,484.00,664.00,3,1,3
4,2,1,11.980,484.00,602.00,3,1,3
4,2,1,12.705,594.00,620.00,3,1,3
4,2,1,13.288,597.00,705.00,3,1,3
4,2,1,13.788,752.00,682.00,3,1,3
4,2,1,14.213,783.00,691.00,3,1,3
4,2,1,14.738,693.00,590.00,3,1,3
4,2,1,15.422,756.00,403.00,1,1,1
4,2,1,15.897,740.00,323.00,1,0,0
4,2,1,16.639,608.00,299.00,1,1,1
4,2,1,17.372,672.00,249.00,1,1,1
4,2,1,17.939,692.00,133.00,1,1,1
4,2,1,18.289,663.00,104.00,1,1,1
4,2,1,18.872,562.00,125.00,1,1,1
4,2,1,19.289,542.00,177.00,1,1,1
4,2,1,19.747,521.00,247.00,1,1,1
4,2,1,20.297,468.00,179.00,1,1,1
4,2,1,20.689,448.00,131.00,1,1,1
4,2,1,21.198,454.00,50.00,1,0,0
4,2,1,21.798,475.00,47.00,1,1,1
4,2,1,22.189,555.00,73.00,1,1,1
4,2,1,23.040,383.00,238.00,1,1,1
4,2,1,23.440,445.00,250.00,1,1,1
4,2,1,24.040,359.00,330.00,1,1,1
4,2,1,24.573,410.00,415.00,1,1,1
4,2,1,25.148,450.00,446.00,1,0,0
4,2,1,25.607,314.00,427.00,1,1,1
4,2,1,26.123,298.00,515.00,1,1,1
4,2,1,26.615,442.00,437.00,1,1,1
4,2,1,27.265,271.00,353.00,1,0,0
4,2,1,27.782,150.00,446.00,1,1,1
4,2,1,28.466,258.00,342.00,1,1,1
4,2,1,29.599,345.00,597.00,3,1,3
4,2,2,1.330,438.00,943.00,3,1,3
4,2,2,1.988,481.00,903.00,3,1,3
4,2,2,2.580,229.00,911.00,3,1,3
4,2,2,3.122,56.00,1013.00,3,1,3
4,2,2,3.730,116.00,1025.00,3,1,3
4,2,2,4.264,148.00,864.00,3,1,3
4,2,2,4.664,176.00,803.00,3,1,3
4,2,2,5.097,58.00,790.00,3,1,3
4,2,2,5.539,87.00,688.00,3,0,0
4,2,2,5.847,87.00,664.00,3,1,3
4,2,2,6.206,97.00,584.00,3,1,3
4,2,2,6.914,264.00,669.00,3,1,3
4,2,2,7.464,333.00,656.00,3,1,3
4,2,2,7.906,387.00,506.00,1,1,1
4,2,2,8.506,412.00,426.00,1,1,1
4,2,2,9.273,574.00,558.00,3,0,0
4,2,2,9.723,662.00,557.00,3,1,3
4,2,2,10.231,571.00,539.00,1,1,3
4,2,2,10.790,705.00,594.00,3,1,3
4,2,2,11.473,767.00,610.00,3,1,3
4,2,2,12.207,828.00,700.00,3,1,3
4,2,2,12.832,883.00,743.00,3,1,3
4,2,2,13.373,825.00,810.00,3,1,3
4,2,2,13.757,747.00,838.00,3,1,3
4,2,2,14.532,817.00,998.00,3,1,3
4,2,2,14.974,863.00,947.00,3,1,3
4,2,2,15.482,882.00,901.00,3,1,3
4,2,2,15.857,902.00,864.00,3,0,0
4,2,2,16.707,593.00,1033.00,3,0,0
4,2,2,17.499,615.00,1025.00,3,1,3
4,2,2,18.099,1015.00,919.00,4,1,4
4,2,2,18.474,1045.00,946.00,4,1,4
4,2,2,18.933,1100.00,884.00,4,1,4
4,2,2,19.591,1137.00,983.00,4,1,4
4,2,2,20.041,1207.00,994.00,4,1,4
4,2,2,20.408,1185.00,1031.00,4,1,4
4,2,2,20.783,1263.00,998.00,4,1,4
4,2,2,21.541,1389.00,973.00,4,0,0
4,2,2,22.000,1516.00,936.00,4,1,4
4,2,2,22.392,1561.00,880.00,4,0,0
4,2,2,22.842,1478.00,833.00,4,0,0
4,2,2,23.367,1429.00,851.00,4,1,4
4,2,2,23.758,1478.00,818.00,4,1,4
4,2,2,24.359,1541.00,875.00,4,1,4
4,2,2,25.009,1438.00,799.00,4,1,4
4,2,2,25.718,1385.00,758.00,4,1,4
4,2,2,26.184,1392.00,791.00,4,1,4
4,2,2,26.584,1344.00,795.00,4,1,4
4,2,2,26.959,1275.00,806.00,4,1,4
4,2,2,27.526,1218.00,896.00,4,1,4
4,2,2,28.009,1255.00,718.00,4,1,4
4,2,2,28.593,1093.00,711.00,4,1,4
4,2,2,29.393,1056.00,694.00,4,1,4
4,2,3,1.102,913.00,481.00,1,1,1
4,2,3,1.518,902.00,533.00,1,1,1
4,2,3,1.910,890.00,580.00,3,1,3
4,2,3,2.419,826.00,557.00,3,1,3
4,2,3,2.827,820.00,602.00,3,1,3
4,2,3,4.102,931.00,613.00,3,1,3
